ピカチュウはかわいいです	Pikachu is cute	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809490-ピカチュウはかわいいです.mp3	%5B%7B%22surface%22%3A%22%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AF%22%2C%22pronunciation%22%3A%22%E3%83%AF%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%222%22%2C%22freqWK%22%3A%224%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%8B%E3%82%8F%E3%81%84%E3%81%84%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E3%83%BB%E3%82%A4%E6%AE%B5%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%22484%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A10%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
ピカチュウは怖いです	Pikachu is scary	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809565-ピカチュウは怖いです.mp3	%5B%7B%22surface%22%3A%22%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AF%22%2C%22pronunciation%22%3A%22%E3%83%AF%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%222%22%2C%22freqWK%22%3A%224%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E6%80%96%E3%81%84%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E3%83%BB%E3%82%A2%E3%82%A6%E3%82%AA%E6%AE%B5%22%2C%22reading%22%3A%22%E3%82%B3%E3%83%AF%E3%82%A4%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%22257%22%2C%22freqWK%22%3A%2210757%22%2C%22partsOfSpeech%22%3A%5B%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
今日は暑いです	Today it's hot	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809565-今日は暑いです.mp3	%5B%7B%22surface%22%3A%22%E4%BB%8A%E6%97%A5%22%2C%22pronunciation%22%3A%22%E3%82%AD%E3%83%A7%E3%83%BC%22%2C%22reading%22%3A%22%E3%82%AD%E3%83%A7%E3%82%A6%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%22147%22%2C%22freqWK%22%3A%221331%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%89%AF%E8%A9%9E%E5%8F%AF%E8%83%BD%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AF%22%2C%22pronunciation%22%3A%22%E3%83%AF%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%222%22%2C%22freqWK%22%3A%224%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E6%9A%91%E3%81%84%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E3%83%BB%E3%82%A2%E3%82%A6%E3%82%AA%E6%AE%B5%22%2C%22reading%22%3A%22%E3%82%A2%E3%83%84%E3%82%A4%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%221968%22%2C%22freqWK%22%3A%2210317%22%2C%22partsOfSpeech%22%3A%5B%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
私はみさです	I'm Misa<br>Guys never use 私 in INFORMAL speech<br>私は can be omitted	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809566-私はみさです.mp3	%5B%7B%22surface%22%3A%22%E7%A7%81%22%2C%22reading%22%3A%22%E3%83%AF%E3%82%BF%E3%82%B7%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2223%22%2C%22freqWK%22%3A%221066%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%BB%A3%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AF%22%2C%22pronunciation%22%3A%22%E3%83%AF%22%2C%22pos%22%3A1%2C%22freqNF%22%3A%222%22%2C%22freqWK%22%3A%224%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%BF%22%2C%22baseForm%22%3A%22%E3%81%BF%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E9%80%A3%E7%94%A8%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E4%B8%80%E6%AE%B5%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%22133%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%95%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%22106%22%2C%22freqWK%22%3A%221660%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E7%89%B9%E6%AE%8A%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
日本人です	"I'm Japanese (as in ""Ich bin Japaner"")"	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809567-日本人です.mp3	%5B%7B%22surface%22%3A%22%E6%97%A5%E6%9C%AC%E4%BA%BA%22%2C%22reading%22%3A%22%E3%83%8B%E3%83%83%E3%83%9D%E3%83%B3%E3%82%B8%E3%83%B3%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
冗談です	Just kidding	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809567-冗談です.mp3	%5B%7B%22surface%22%3A%22%E5%86%97%E8%AB%87%22%2C%22pronunciation%22%3A%22%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%80%E3%83%B3%22%2C%22reading%22%3A%22%E3%82%B8%E3%83%A7%E3%82%A6%E3%83%80%E3%83%B3%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%22521%22%2C%22freqWK%22%3A%2212578%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
カナダ人です	I'm Canadian	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809567-カナダ人です.mp3	%5B%7B%22surface%22%3A%22%E3%82%AB%E3%83%8A%E3%83%80%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%223175%22%2C%22freqWK%22%3A%221029%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%9B%BA%E6%9C%89%E5%90%8D%E8%A9%9E%22%2C%22%E5%9C%B0%E5%9F%9F%22%2C%22%E5%9B%BD%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BA%BA%22%2C%22reading%22%3A%22%E3%82%B8%E3%83%B3%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2268%22%2C%22freqWK%22%3A%2225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
フランス人です	I'm French (person)	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579361374709-フランス人です.mp3	%5B%7B%22surface%22%3A%22%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%221126%22%2C%22freqWK%22%3A%22142%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%9B%BA%E6%9C%89%E5%90%8D%E8%A9%9E%22%2C%22%E5%9C%B0%E5%9F%9F%22%2C%22%E5%9B%BD%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BA%BA%22%2C%22reading%22%3A%22%E3%82%B8%E3%83%B3%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%2268%22%2C%22freqWK%22%3A%2225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
イタリア人です	I'm Italian	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809568-イタリア人です.mp3	%5B%7B%22surface%22%3A%22%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%221912%22%2C%22freqWK%22%3A%22347%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%9B%BA%E6%9C%89%E5%90%8D%E8%A9%9E%22%2C%22%E5%9C%B0%E5%9F%9F%22%2C%22%E5%9B%BD%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BA%BA%22%2C%22reading%22%3A%22%E3%82%B8%E3%83%B3%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%2268%22%2C%22freqWK%22%3A%2225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
オーストラリア人です	I'm Australian	1ammo https://www.youtube.com/watch?v=UneYOL0DQxk	ammo/1579319809568-オーストラリア人です.mp3	%5B%7B%22surface%22%3A%22%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%223349%22%2C%22freqWK%22%3A%221142%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%9B%BA%E6%9C%89%E5%90%8D%E8%A9%9E%22%2C%22%E5%9C%B0%E5%9F%9F%22%2C%22%E5%9B%BD%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BA%BA%22%2C%22reading%22%3A%22%E3%82%B8%E3%83%B3%22%2C%22pos%22%3A7%2C%22freqNF%22%3A%2268%22%2C%22freqWK%22%3A%2225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A7%E3%81%99%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%87%E3%82%B9%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%2216%22%2C%22freqWK%22%3A%2213610%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%5D
